Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I1728,F756,ATL,DTW,88876,93187,4
I1729,F757,PHL,ORD,19860,24756,60
I1730,F168-F758,LAX,ATL,20340,59212,8
I1731,F254-F758,BOS,ATL,19860,59212,4
I1732,F257-F758,MIA,ATL,20040,59212,4
I1733,F315-F758,EWR,ATL,20880,59212,19
I1734,F341-F758,EWR,ATL,20580,59212,3
I1735,F449-F758,CLT,ATL,20160,59212,19
I1736,F544-F758,CLT,ATL,20640,59212,37
I1737,F758,ORD,ATL,54820,59212,33
I1738,F101-F759,DFW,LAS,20280,84945,2
I1739,F152-F759,DFW,LAS,51390,84945,17
I1740,F457-F759,IAH,LAS,20400,84945,37
I1741,F530-F759,ORD,LAS,58082,84945,69
I1742,F759,ATL,LAS,72327,84945,3
I1743,F760,PHL,DEN,20760,32010,13
I1744,F14-F761,LAX,EWR,20940,76348,4
I1745,F28-F761,PHX,EWR,20460,76348,2
I1746,F161-F761,JFK,EWR,21000,76348,3
I1747,F312-F761,DFW,EWR,20760,76348,76
I1748,F761,DEN,EWR,64756,76348,9
I1749,F762,LAS,DEN,19860,24400,128
I1750,F65-F763,BOS,ORD,20940,59981,2
I1751,F78-F763,IAH,ORD,20160,59981,10
I1752,F226-F763,MIA,ORD,20040,59981,23
I1753,F277-F763,JFK,ORD,20820,59981,48
I1754,F763,DEN,ORD,53564,59981,18
I1755,F764,PHL,ORD,20940,25836,55
I1756,F120-F765,LAS,CLT,20340,38535,3
I1757,F484-F765,LAS,CLT,20400,38535,25
I1758,F552-F765,DEN,CLT,20520,38535,57
I1759,F765,ORD,CLT,34197,38535,7
I1760,F766,CLT,JFK,67995,71910,96
I1761,F767,ORD,DFW,20460,26265,61
I1762,F143-F768,SEA,ORD,19800,45216,2
I1763,F249-F768,LAX,ORD,20400,45216,3
I1764,F310-F768,ATL,ORD,32205,45216,18
I1765,F752-F768,LAX,ORD,20400,45216,37
I1766,F768,DFW,ORD,39411,45216,2
I1767,F83-F769,SFO,DFW,20220,68670,4
I1768,F377-F769,SFO,DFW,20100,68670,6
I1769,F408-F769,MCO,DFW,20820,68670,13
I1770,F547-F769,ATL,DFW,35863,68670,3
I1771,F597-F769,BOS,DFW,21000,68670,15
I1772,F757-F769,PHL,DFW,19860,68670,25
I1773,F769,ORD,DFW,62865,68670,14
I1774,F34-F770,ORD,LAS,20400,85046,3
I1775,F102-F770,ATL,LAS,50364,85046,7
I1776,F143-F770,SEA,LAS,19800,85046,1
I1777,F154-F770,DTW,LAS,20100,85046,1
I1778,F203-F219-F770,CLT,LAS,20520,85046,26
I1779,F219-F770,MSP,LAS,40796,85046,9
I1780,F253-F770,BOS,LAS,58519,85046,14
I1781,F293-F770,ORD,LAS,67196,85046,13
I1782,F384-F770,EWR,LAS,20580,85046,9
I1783,F535-F770,ATL,LAS,20040,85046,10
I1784,F770,DFW,LAS,77423,85046,3
I1785,F771,JFK,ATL,20100,25599,128
I1786,F93-F772,MCO,PHX,19860,62943,1
I1787,F721-F772,MIA,PHX,36924,62943,11
I1788,F772,ATL,PHX,51473,62943,116
I1789,F99-F773,MCO,ATL,20700,83105,6
I1790,F241-F773,CLT,ATL,20640,83105,6
I1791,F300-F773,DFW,ATL,58343,83105,11
I1792,F773,PHX,ATL,71635,83105,105
I1793,F774,DTW,PHX,20340,32413,160
I1794,F149-F775,SFO,DTW,41647,61570,29
I1795,F375-F775,ATL,DTW,20640,61570,56
I1796,F559-F775,ATL,DTW,20160,61570,34
I1797,F775,PHX,DTW,49497,61570,27
I1798,F776,PHX,ATL,20940,32410,96
I1799,F70-F777,DTW,PHX,20760,61020,1
I1800,F390-F777,BOS,PHX,20160,61020,9
I1801,F546-F777,MCO,PHX,20400,61020,9
I1802,F568-F777,BOS,PHX,20640,61020,38
I1803,F703-F777,MIA,PHX,19860,61020,24
I1804,F777,ATL,PHX,49550,61020,15
I1805,F778,SFO,SEA,20460,25378,96
I1806,F419-F779,DEN,LAX,21000,59305,16
I1807,F779,SEA,LAX,52393,59305,74
I1808,F18-F142-F780,PHL,MSP,20580,86527,22
I1809,F65-F216-F780,BOS,MSP,20940,86527,6
I1810,F348-F780,DFW,MSP,36636,86527,9
I1811,F419-F779-F780,DEN,MSP,21000,86527,6
I1812,F780,LAX,MSP,75426,86527,53
I1813,F781,EWR,ATL,20580,25975,88
I1814,F59-F782,PHL,EWR,20100,44317,1
I1815,F498-F782,MIA,EWR,20700,44317,6
I1816,F706-F782,DTW,EWR,20820,44317,79
I1817,F782,ATL,EWR,38922,44317,16
I1818,F197-F783,MIA,IAH,61946,89678,61
I1819,F208-F783,CLT,IAH,35233,89678,38
I1820,F685-F783,CLT,IAH,44950,89678,24
I1821,F783,EWR,IAH,79553,89678,5
I1822,F784,MIA,ORD,20280,28965,128
I1823,F341-F785,EWR,MIA,20580,41421,2
I1824,F785,ORD,MIA,32736,41421,126
I1825,F720-F786,CLT,ORD,20280,58192,36
I1826,F786,MIA,ORD,49507,58192,92
I1827,F168-F787,LAX,DEN,20340,73290,3
I1828,F254-F787,BOS,DEN,19860,73290,2
I1829,F377-F787,SFO,DEN,20100,73290,3
I1830,F449-F787,CLT,DEN,20160,73290,7
I1831,F484-F787,LAS,DEN,20400,73290,21
I1832,F529-F787,MCO,DEN,48069,73290,33
I1833,F549-F787,MIA,DEN,20880,73290,47
I1834,F768-F787,DFW,DEN,39411,73290,4
I1835,F787,ORD,DEN,66873,73290,6
I1836,F788,LAS,DFW,20460,28083,128
I1837,F195-F789,SEA,EWR,20400,51982,8
I1838,F310-F789,ATL,EWR,32205,51982,9
I1839,F486-F789,JFK,EWR,20520,51982,20
I1840,F524-F789,ORD,EWR,20460,51982,15
I1841,F681-F789,MCO,EWR,20520,51982,61
I1842,F789,DFW,EWR,42064,51982,8
I1843,F135-F790,MSP,IAH,52377,73890,31
I1844,F28-F173-F790,PHX,IAH,20460,73890,10
I1845,F569-F790,ATL,IAH,42230,73890,17
I1846,F789-F790,DFW,IAH,42064,73890,4
I1847,F790,EWR,IAH,63765,73890,66
I1848,F791,DEN,MIA,20580,32946,102
I1849,F435-F704-F792,DTW,IAH,20520,61708,8
I1850,F720-F792,CLT,IAH,20280,61708,21
I1851,F792,MIA,IAH,54738,61708,131
I1852,F08-F793,ORD,SFO,20160,80102,1
I1853,F187-F793,MCO,SFO,20820,80102,26
I1854,F200-F793,PHL,SFO,20580,80102,4
I1855,F264-F793,PHL,SFO,21000,80102,17
I1856,F468-F793,MIA,SFO,41001,80102,38
I1857,F793,IAH,SFO,68281,80102,74
I1858,F794,MIA,ATL,20100,24415,160
I1859,F101-F795,DFW,MIA,20280,40082,1
I1860,F379-F795,BOS,MIA,20400,40082,1
I1861,F587-F795,PHL,MIA,20340,40082,28
I1862,F662-F795,EWR,MIA,20340,40082,56
I1863,F781-F795,EWR,MIA,20580,40082,27
I1864,F795,ATL,MIA,35767,40082,20
I1865,F44-F796,EWR,ORD,19980,50572,4
I1866,F117-F796,EWR,ORD,20160,50572,7
I1867,F796,MIA,ORD,41887,50572,147
I1868,F18-F797,PHL,LAS,20580,87301,2
I1869,F88-F797,IAH,LAS,63466,87301,24
I1870,F141-F797,CLT,LAS,46261,87301,14
I1871,F257-F797,MIA,LAS,20040,87301,2
I1872,F341-F797,EWR,LAS,20580,87301,1
I1873,F377-F797,SFO,LAS,20100,87301,2
I1874,F449-F797,CLT,LAS,20160,87301,7
I1875,F718-F797,SFO,LAS,20040,87301,58
I1876,F435-F748-F797,DTW,LAS,20520,87301,3
I1877,F748-F797,ATL,LAS,34625,87301,41
I1878,F797,ORD,LAS,76362,87301,6
I1879,F798,MCO,DEN,19980,31167,160
I1880,F127-F799,LAS,PHX,40300,70699,3
I1881,F198-F799,SEA,PHX,20820,70699,7
I1882,F215-F799,SFO,PHX,20400,70699,10
I1883,F240-F799,CLT,PHX,53961,70699,26
I1884,F333-F799,LAS,PHX,20760,70699,23
I1885,F370-F799,ATL,PHX,54888,70699,5
I1886,F655-F799,JFK,PHX,42396,70699,39
I1887,F760-F799,PHL,PHX,20760,70699,44
I1888,F799,DEN,PHX,66343,70699,3
I1889,F800,CLT,IAH,20700,27297,18
I1890,F373-F801,LAS,MCO,20460,61675,14
I1891,F800-F801,CLT,MCO,20700,61675,33
I1892,F801,IAH,MCO,55501,61675,49
I1893,F24-F73-F802,SFO,IAH,20940,89954,6
I1894,F232-F802,DFW,IAH,73962,89954,41
I1895,F321-F802,DFW,IAH,50927,89954,2
I1896,F342-F802,ORD,IAH,53460,89954,8
I1897,F377-F461-F802,SFO,IAH,20100,89954,7
I1898,F44-F562-F716-F802,EWR,IAH,19980,89954,4
I1899,F802,MCO,IAH,83780,89954,28
I1900,F803,MIA,EWR,20220,28095,64
I1901,F804,EWR,ORD,38188,43381,41
I1902,F257-F805,MIA,LAS,20040,66836,1
I1903,F415-F805,IAH,LAS,19920,66836,21
I1904,F634-F805,PHX,LAS,20220,66836,41
I1905,F748-F805,ATL,LAS,34625,66836,30
I1906,F805,ORD,LAS,55897,66836,3
I1907,F806,LAS,ATL,70267,82885,96
I1908,F807,MIA,ATL,20940,25255,94
I1909,F97-F808,MIA,ORD,20760,33981,2
I1910,F101-F808,DFW,ORD,20280,33981,1
I1911,F369-F808,BOS,ORD,20340,33981,3
I1912,F504-F808,PHL,ORD,20700,33981,22
I1913,F546-F808,MCO,ORD,20400,33981,5
I1914,F620-F808,DFW,ORD,20280,33981,23
I1915,F691-F808,EWR,ORD,20940,33981,20
I1916,F703-F808,MIA,ORD,19860,33981,15
I1917,F715-F808,MIA,ORD,19980,33981,24
I1918,F808,ATL,ORD,29589,33981,4
I1919,F18-F809,PHL,MIA,20580,76484,2
I1920,F138-F809,EWR,MIA,20580,76484,2
I1921,F254-F809,BOS,MIA,19860,76484,2
I1922,F292-F809,DFW,MIA,54108,76484,18
I1923,F408-F809,MCO,MIA,20820,76484,6
I1924,F460-F809,CLT,MIA,58567,76484,13
I1925,F484-F809,LAS,MIA,20400,76484,8
I1926,F59-F547-F809,PHL,MIA,20100,76484,1
I1927,F576-F809,LAS,MIA,38414,76484,54
I1928,F764-F809,PHL,MIA,20940,76484,41
I1929,F809,ORD,MIA,67799,76484,13
I1930,F810,SEA,LAX,20760,27672,128
I1931,F348-F811,DFW,SEA,36636,66164,7
I1932,F367-F811,IAH,SEA,39362,66164,13
I1933,F811,LAX,SEA,59252,66164,108
I1934,F501-F812,DEN,LAX,20280,81108,53
I1935,F812,SEA,LAX,74196,81108,75
I1936,F813,BOS,ATL,20280,27124,43
I1937,F59-F814,PHL,DFW,20100,52829,1
I1938,F212-F814,EWR,DFW,29866,52829,3
I1939,F322-F814,JFK,DFW,20400,52829,61
I1940,F387-F814,PHX,DFW,20040,52829,2
I1941,F546-F814,MCO,DFW,20400,52829,2
I1942,F814,ATL,DFW,47546,52829,13
I1943,F123-F815,BOS,SFO,20520,90290,1
I1944,F158-F293-F815,PHL,SFO,20640,90290,11
I1945,F320-F815,MCO,SFO,38477,90290,11
I1946,F480-F815,ATL,SFO,48089,90290,16
I1947,F524-F815,ORD,SFO,20460,90290,11
I1948,F757-F769-F815,PHL,SFO,19860,90290,16
I1949,F814-F815,ATL,SFO,47546,90290,8
I1950,F815,DFW,SFO,79711,90290,22
I1951,F816,BOS,MIA,19800,28926,160
I1952,F593-F817,BOS,ORD,20940,48774,41
I1953,F817,MIA,ORD,40089,48774,73
I1954,F114-F818,ATL,MIA,54454,69333,18
I1955,F144-F818,DFW,MIA,50580,69333,47
I1956,F329-F818,PHX,MIA,20160,69333,8
I1957,F547-F818,ATL,MIA,35863,69333,3
I1958,F552-F818,DEN,MIA,20520,69333,31
I1959,F695-F818,LAS,MIA,20700,69333,35
I1960,F808-F818,ATL,MIA,29589,69333,3
I1961,F818,ORD,MIA,60648,69333,14
I1962,F819,MCO,ATL,19860,22785,160
I1963,F568-F820,BOS,IAH,20640,41445,30
I1964,F587-F820,PHL,IAH,20340,41445,11
I1965,F662-F820,EWR,IAH,20340,41445,29
I1966,F691-F820,EWR,IAH,20940,41445,31
I1967,F715-F820,MIA,IAH,19980,41445,42
I1968,F820,ATL,IAH,36464,41445,17
I1969,F79-F821,DEN,ATL,44969,65644,37
I1970,F87-F821,EWR,ATL,43659,65644,7
I1971,F281-F821,DEN,ATL,52511,65644,12
I1972,F482-F821,PHL,ATL,19920,65644,57
I1973,F821,IAH,ATL,60663,65644,44
I1974,F822,DFW,CLT,20820,27583,160
I1975,F140-F823,DFW,MIA,20580,45140,28
I1976,F239-F823,DEN,MIA,27092,45140,32
I1977,F605-F823,DTW,MIA,20100,45140,32
I1978,F684-F823,PHX,MIA,20040,45140,60
I1979,F823,CLT,MIA,40420,45140,4
I1980,F212-F266-F824,EWR,IAH,29866,80950,18
I1981,F630-F824,DFW,IAH,61721,80950,14
I1982,F638-F824,DTW,IAH,61102,80950,60
I1983,F791-F824,DEN,IAH,20580,80950,58
I1984,F808-F818-F824,ATL,IAH,29589,80950,1
I1985,F824,MIA,IAH,73980,80950,9
I1986,F825,EWR,DFW,19800,29718,83
I1987,F37-F826,SFO,BOS,20400,61668,2
I1988,F72-F826,MCO,BOS,20700,61668,2
I1989,F156-F826,EWR,BOS,19920,61668,1
I1990,F219-F826,MSP,BOS,40796,61668,3
I1991,F347-F826,LAX,BOS,19920,61668,18
I1992,F381-F826,MIA,BOS,20880,61668,21
I1993,F70-F505-F826,DTW,BOS,20760,61668,3
I1994,F535-F826,ATL,BOS,20040,61668,5
I1995,F629-F826,MIA,BOS,19920,61668,63
I1996,F636-F826,SFO,BOS,20100,61668,33
I1997,F826,DFW,BOS,50378,61668,9
I1998,F827,SEA,ORD,20580,33004,96
I1999,F341-F828,EWR,MIA,20580,45382,1
I2000,F544-F828,CLT,MIA,20640,45382,29
I2001,F828,ORD,MIA,36697,45382,34
I2002,F467-F829,EWR,PHL,20940,56218,41
I2003,F823-F829,CLT,PHL,40420,56218,2
I2004,F829,MIA,PHL,48865,56218,53
I2005,F262-F830,MSP,MIA,20760,86511,8
I2006,F14-F334-F830,LAX,MIA,20940,86511,6
I2007,F371-F689-F830,SFO,MIA,20880,86511,17
I2008,F830,PHL,MIA,79158,86511,65
I2009,F831,BOS,DEN,20100,32767,160
I2010,F78-F832,IAH,BOS,20160,73061,7
I2011,F161-F832,JFK,BOS,21000,73061,1
I2012,F172-F832,DFW,BOS,20700,73061,32
I2013,F312-F832,DFW,BOS,20760,73061,36
I2014,F454-F832,JFK,BOS,20520,73061,28
I2015,F655-F832,JFK,BOS,42396,73061,26
I2016,F832,DEN,BOS,60394,73061,30
I2017,F833,MIA,MSP,20280,31161,39
I2018,F218-F834,IAH,DFW,20640,50686,36
I2019,F274-F834,LAS,DFW,20160,50686,26
I2020,F331-F834,LAS,DFW,20340,50686,14
I2021,F470-F834,SFO,DFW,20940,50686,7
I2022,F834,MSP,DFW,44512,50686,8
I2023,F231-F835,PHX,ORD,55056,89684,60
I2024,F249-F835,LAX,ORD,20400,89684,2
I2025,F307-F835,DTW,ORD,55590,89684,19
I2026,F317-F835,ATL,ORD,67437,89684,10
I2027,F835,DFW,ORD,83879,89684,5
I2028,F836,DEN,SFO,20580,27564,96
I2029,F287-F837,MSP,ORD,21000,54825,39
I2030,F837,SFO,ORD,41492,54825,57
I2031,F838,ATL,PHX,20400,31870,160
I2032,F230-F839,SFO,DTW,40306,63906,2
I2033,F559-F839,ATL,DTW,20160,63906,22
I2034,F732-F839,MSP,DTW,20280,63906,40
I2035,F839,PHX,DTW,51833,63906,50
I2036,F840,PHX,ATL,20760,32230,128
I2037,F587-F841,PHL,DTW,20340,47625,8
I2038,F674-F841,PHX,DTW,20100,47625,28
I2039,F807-F841,MIA,DTW,20940,47625,66
I2040,F841,ATL,DTW,43314,47625,26
I2041,F637-F842,DFW,ATL,43941,71576,36
I2042,F842,DTW,ATL,67265,71576,41
I2043,F843,PHX,DEN,20220,24576,160
I2044,F226-F844,MIA,JFK,20040,56775,19
I2045,F333-F844,LAS,JFK,20760,56775,8
I2046,F652-F844,PHL,JFK,20640,56775,43
I2047,F844,DEN,JFK,45035,56775,90
I2048,F845,DTW,LAS,20940,33576,96
I2049,F846,LAS,SFO,51012,54000,96
I2050,F185-F847,LAS,SEA,43868,67119,33
I2051,F847,SFO,SEA,62201,67119,63
I2052,F848,SFO,ORD,19980,33313,62
I2053,F257-F849,MIA,SFO,20040,69699,1
I2054,F59-F547-F849,PHL,SFO,20100,69699,1
I2055,F549-F849,MIA,SFO,20880,69699,20
I2056,F576-F849,LAS,SFO,38414,69699,25
I2057,F634-F849,PHX,SFO,20220,69699,25
I2058,F768-F849,DFW,SFO,39411,69699,3
I2059,F849,ORD,SFO,56366,69699,21
I2060,F850,SFO,MSP,20040,31519,65
I2061,F134-F851,EWR,SFO,32475,71986,4
I2062,F140-F244-F851,DFW,SFO,20580,71986,18
I2063,F627-F851,SEA,SFO,35942,71986,7
I2064,F851,MSP,SFO,60507,71986,99
I2065,F852,PHL,DFW,19920,29334,54
I2066,F310-F853,ATL,SFO,32205,62899,3
I2067,F381-F853,MIA,SFO,20880,62899,12
I2068,F441-F853,DEN,SFO,20880,62899,9
I2069,F539-F853,BOS,SFO,30989,62899,15
I2070,F617-F853,PHL,SFO,20760,62899,17
I2071,F669-F853,PHX,SFO,43727,62899,33
I2072,F853,DFW,SFO,52320,62899,7
I2073,F854,SFO,ORD,20820,34153,75
I2074,F83-F855,SFO,BOS,20220,75062,2
I2075,F114-F855,ATL,BOS,54454,75062,16
I2076,F138-F855,EWR,BOS,20580,75062,1
I2077,F315-F855,EWR,BOS,20880,75062,18
I2078,F430-F855,ATL,BOS,47579,75062,3
I2079,F529-F855,MCO,BOS,48069,75062,26
I2080,F544-F855,CLT,BOS,20640,75062,15
I2081,F631-F855,LAX,BOS,20820,75062,23
I2082,F226-F763-F855,MIA,BOS,20040,75062,12
I2083,F763-F855,DEN,BOS,53564,75062,15
I2084,F715-F808-F855,MIA,BOS,19980,75062,18
I2085,F855,ORD,BOS,68803,75062,11
I2086,F856,JFK,MCO,20580,27424,66
I2087,F531-F857,PHL,DTW,20640,41086,70
I2088,F856-F857,JFK,DTW,20580,41086,56
I2089,F857,MCO,DTW,34143,41086,34
I2090,F403-F858,MSP,ATL,34395,56056,11
I2091,F724-F858,LAS,ATL,20580,56056,33
I2092,F858,DTW,ATL,51745,56056,116
I2093,F859,EWR,IAH,20160,30285,96
I2094,F233-F860,EWR,ATL,19800,54128,3
I2095,F353-F860,LAX,ATL,20820,54128,16
I2096,F439-F860,MIA,ATL,20580,54128,20
I2097,F602-F860,DTW,ATL,20880,54128,28
I2098,F688-F860,CLT,ATL,20880,54128,25
I2099,F860,IAH,ATL,49147,54128,4
I2100,F95-F861,PHL,EWR,54863,75648,10
I2101,F152-F861,DFW,EWR,51390,75648,6
I2102,F189-F861,MCO,EWR,58861,75648,10
I2103,F265-F861,IAH,EWR,40493,75648,10
I2104,F316-F861,ORD,EWR,55984,75648,15
I2105,F435-F861,DTW,EWR,20520,75648,7
I2106,F504-F861,PHL,EWR,20700,75648,9
I2107,F568-F861,BOS,EWR,20640,75648,12
I2108,F861,ATL,EWR,70253,75648,17
I2109,F862,DEN,LAX,20340,26572,160
I2110,F367-F863,IAH,ORD,39362,71619,7
I2111,F656-F863,DEN,ORD,20100,71619,34
I2112,F863,LAX,ORD,59010,71619,119
I2113,F864,SFO,ORD,21000,34333,128
I2114,F120-F865,LAS,SFO,20340,75437,3
I2115,F546-F547-F865,MCO,SFO,20400,75437,19
I2116,F695-F865,LAS,SFO,20700,75437,26
I2117,F44-F796-F865,EWR,SFO,19980,75437,2
I2118,F817-F865,MIA,SFO,40089,75437,46
I2119,F865,ORD,SFO,62104,75437,32
I2120,F866,SEA,DEN,20340,27742,128
I2121,F394-F867,LAX,SEA,20580,37260,12
I2122,F514-F867,ORD,SEA,20220,37260,15
I2123,F564-F867,IAH,SEA,20100,37260,25
I2124,F867,DEN,SEA,29858,37260,67
I2125,F626-F868,PHX,ORD,20520,53791,41
I2126,F868,SEA,ORD,41367,53791,87
I2127,F83-F869,SFO,SEA,20220,87325,2
I2128,F114-F869,ATL,SEA,54454,87325,8
I2129,F120-F869,LAS,SEA,20340,87325,1
I2130,F144-F869,DFW,SEA,50580,87325,37
I2131,F315-F869,EWR,SEA,20880,87325,12
I2132,F430-F869,ATL,SEA,47579,87325,2
I2133,F449-F869,CLT,SEA,20160,87325,4
I2134,F526-F869,PHL,SEA,54599,87325,35
I2135,F576-F869,LAS,SEA,38414,87325,16
I2136,F93-F213-F610-F869,MCO,SEA,19860,87325,5
I2137,F768-F869,DFW,SEA,39411,87325,2
I2138,F808-F869,ATL,SEA,29589,87325,2
I2139,F869,ORD,SEA,74901,87325,2
I2140,F870,PHX,SFO,20820,25527,96
I2141,F871,SFO,PHX,40809,45516,96
I2142,F375-F872,ATL,SFO,20640,59013,35
I2143,F872,PHX,SFO,54306,59013,61
I2144,F72-F314-F873,MCO,PHX,20700,88262,6
I2145,F358-F873,DEN,PHX,19920,88262,25
I2146,F873,SFO,PHX,83555,88262,65
I2147,F874,DEN,EWR,20640,32232,58
I2148,F532-F875,MCO,DEN,37409,73831,57
I2149,F615-F875,MSP,DEN,50371,73831,10
I2150,F782-F875,ATL,DEN,38922,73831,16
I2151,F875,EWR,DEN,62239,73831,13
I2152,F876,MCO,ATL,20280,23205,96
I2153,F97-F877,MIA,MCO,20760,36690,2
I2154,F674-F877,PHX,MCO,20100,36690,25
I2155,F706-F877,DTW,MCO,20820,36690,32
I2156,F813-F877,BOS,MCO,20280,36690,31
I2157,F877,ATL,MCO,33765,36690,4
I2158,F12-F878,DTW,CLT,47999,74161,9
I2159,F303-F878,JFK,CLT,51473,74161,8
I2160,F321-F878,DFW,CLT,50927,74161,2
I2161,F492-F878,MSP,CLT,20040,74161,35
I2162,F877-F878,ATL,CLT,33765,74161,2
I2163,F878,MCO,CLT,70764,74161,40
I2164,F75-F879,MCO,MSP,20040,92452,4
I2165,F140-F879,DFW,MSP,20580,92452,12
I2166,F476-F879,DFW,MSP,19800,92452,42
I2167,F516-F879,PHX,MSP,20520,92452,22
I2168,F879,CLT,MSP,85720,92452,16
I2169,F880,SEA,ORD,20520,32944,160
I2170,F254-F881,BOS,SEA,19860,48832,1
I2171,F257-F881,MIA,SEA,20040,48832,1
I2172,F415-F881,IAH,SEA,19920,48832,15
I2173,F521-F881,CLT,SEA,19980,48832,14
I2174,F549-F881,MIA,SEA,20880,48832,15
I2175,F634-F881,PHX,SEA,20220,48832,12
I2176,F881,ORD,SEA,36408,48832,102
I2177,F364-F882,ORD,LAS,20220,70253,12
I2178,F432-F882,LAX,LAS,20400,70253,34
I2179,F626-F882,PHX,LAS,20520,70253,16
I2180,F743-F882,ORD,LAS,20940,70253,71
I2181,F882,SEA,LAS,63976,70253,19
I2182,F255-F883,ORD,IAH,46469,90030,51
I2183,F311-F883,DFW,IAH,58845,90030,10
I2184,F338-F883,DFW,IAH,20040,90030,50
I2185,F340-F883,DFW,IAH,60173,90030,7
I2186,F254-F545-F883,BOS,IAH,19860,90030,3
I2187,F364-F882-F883,ORD,IAH,20220,90030,8
I2188,F883,LAS,IAH,81201,90030,31
I2189,F884,DEN,LAS,20040,24580,57
I2190,F495-F885,IAH,DEN,20160,50831,59
I2191,F885,LAS,DEN,46291,50831,12
I2192,F204-F886,MSP,LAS,39808,82405,5
I2193,F269-F886,SFO,LAS,68743,82405,1
I2194,F312-F886,DFW,LAS,20760,82405,23
I2195,F327-F886,DTW,LAS,33796,82405,17
I2196,F348-F396-F886,DFW,LAS,36636,82405,9
I2197,F102-F540-F886,ATL,LAS,50364,82405,7
I2198,F379-F436-F710-F886,BOS,LAS,20400,82405,2
I2199,F168-F787-F886,LAX,LAS,20340,82405,2
I2200,F886,DEN,LAS,77865,82405,30
I2201,F887,MIA,DEN,19800,32166,96
I2202,F65-F888,BOS,MIA,20940,74177,1
I2203,F172-F888,DFW,MIA,20700,74177,13
I2204,F514-F888,ORD,MIA,20220,74177,6
I2205,F655-F888,JFK,MIA,42396,74177,27
I2206,F885-F888,LAS,MIA,46291,74177,17
I2207,F888,DEN,MIA,61811,74177,32
I2208,F335-F889,JFK,ATL,20100,84513,20
I2209,F453-F889,EWR,ATL,59785,84513,15
I2210,F455-F889,DEN,ATL,52683,84513,32
I2211,F593-F889,BOS,ATL,20940,84513,25
I2212,F889,MIA,ATL,80198,84513,4
I2213,F13-F890,MCO,MIA,76838,90778,59
I2214,F95-F890,PHL,MIA,54863,90778,4
I2215,F139-F890,ORD,MIA,49771,90778,2
I2216,F152-F890,DFW,MIA,51390,90778,6
I2217,F212-F890,EWR,MIA,29866,90778,2
I2218,F441-F487-F890,DEN,MIA,20880,90778,13
I2219,F890,ATL,MIA,86463,90778,10
I2220,F891,LAS,DTW,20880,33516,96
I2221,F203-F403-F892,CLT,DFW,20520,73644,6
I2222,F403-F892,MSP,DFW,34395,73644,8
I2223,F775-F892,PHX,DFW,49497,73644,14
I2224,F839-F892,PHX,DFW,51833,73644,46
I2225,F892,DTW,DFW,66507,73644,22
I2226,F893,ATL,DFW,19800,25083,35
I2227,F156-F894,EWR,JFK,19920,68800,1
I2228,F174-F894,MSP,JFK,21000,68800,8
I2229,F416-F894,ORD,JFK,48498,68800,2
I2230,F477-F894,CLT,JFK,39589,68800,16
I2231,F432-F640-F894,LAX,JFK,20400,68800,17
I2232,F681-F894,MCO,JFK,20520,68800,38
I2233,F894,DFW,JFK,58747,68800,14
I2234,F895,LAX,DFW,20520,29443,96
I2235,F37-F896,SFO,PHL,20400,59476,1
I2236,F180-F896,LAS,PHL,20760,59476,16
I2237,F195-F896,SEA,PHL,20400,59476,4
I2238,F219-F896,MSP,PHL,40796,59476,3
I2239,F347-F896,LAX,PHL,19920,59476,8
I2240,F539-F896,BOS,PHL,30989,59476,13
I2241,F896,DFW,PHL,50062,59476,51
I2242,F565-F897,DEN,DFW,31546,74826,1
I2243,F897,PHL,DFW,65412,74826,95
I2244,F33-F898,LAX,ORD,67444,86381,77
I2245,F72-F898,MCO,ORD,20700,86381,1
I2246,F151-F898,LAS,ORD,20100,86381,2
I2247,F263-F898,PHL,ORD,58134,86381,15
I2248,F898,DFW,ORD,80576,86381,1
I2249,F899,ATL,PHX,21000,32470,128
I2250,F230-F900,SFO,ATL,40306,62091,1
I2251,F732-F900,MSP,ATL,20280,62091,41
I2252,F738-F900,MCO,ATL,20460,62091,29
I2253,F900,PHX,ATL,50621,62091,57
I2254,F901,LAX,MSP,21000,32101,96
I2255,F146-F902,SFO,PHX,19980,50586,8
I2256,F510-F902,BOS,PHX,20700,50586,39
I2257,F902,MSP,PHX,41357,50586,49
I2258,F149-F903,SFO,DEN,41647,71847,26
I2259,F559-F903,ATL,DEN,20160,71847,13
I2260,F903,PHX,DEN,67491,71847,57
I2261,F904,MIA,EWR,20580,28455,96
I2262,F905,EWR,MCO,57306,64101,96
I2263,F73-F906,DFW,IAH,50393,85814,33
I2264,F319-F906,JFK,IAH,21000,85814,22
I2265,F138-F461-F906,EWR,IAH,20580,85814,1
I2266,F106-F460-F461-F906,MSP,IAH,20700,85814,6
I2267,F906,MCO,IAH,79640,85814,34
I2268,F907,IAH,JFK,20400,30646,96
I2269,F754-F908,ATL,MSP,20040,49294,33
I2270,F908,JFK,MSP,41865,49294,63
I2271,F55-F909,EWR,JFK,33711,66006,3
I2272,F205-F909,DEN,JFK,47904,66006,26
I2273,F218-F909,IAH,JFK,20640,66006,28
I2274,F295-F909,ATL,JFK,19920,66006,10
I2275,F402-F909,DTW,JFK,20340,66006,12
I2276,F425-F909,ATL,JFK,20400,66006,7
I2277,F164-F627-F909,LAS,JFK,20400,66006,8
