Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I1728,F541-F763,CLT,JFK,20220,81593,47
I1729,F617-F763,EWR,JFK,19980,81593,55
I1730,F763,DEN,JFK,69853,81593,1
I1731,F11-F764,DFW,ORD,20340,88820,3
I1732,F72-F764,MCO,ORD,41341,88820,28
I1733,F110-F764,MSP,ORD,72164,88820,51
I1734,F392-F764,MSP,ORD,42130,88820,64
I1735,F764,JFK,ORD,83479,88820,14
I1736,F765,SFO,DFW,20100,30679,83
I1737,F137-F766,JFK,SFO,19920,53477,1
I1738,F145-F766,MIA,SFO,19800,53477,2
I1739,F243-F766,EWR,SFO,20220,53477,22
I1740,F288-F766,MCO,SFO,19860,53477,17
I1741,F581-F766,ORD,SFO,33220,53477,29
I1742,F658-F766,LAS,SFO,20460,53477,56
I1743,F766,DFW,SFO,42898,53477,1
I1744,F767,SFO,PHX,62384,67091,88
I1745,F768,SFO,PHX,20160,24867,70
I1746,F769,PHX,SFO,28373,33080,128
I1747,F353-F770,LAS,PHX,32910,49028,7
I1748,F770,SFO,PHX,44321,49028,121
I1749,F65-F771,ORD,DTW,20220,64576,3
I1750,F253-F771,SEA,DTW,32573,64576,3
I1751,F771,PHX,DTW,52503,64576,74
I1752,F121-F772,CLT,ATL,20700,86943,4
I1753,F244-F342-F772,DFW,ATL,36947,86943,10
I1754,F468-F772,IAH,ATL,20280,86943,21
I1755,F728-F772,DFW,ATL,51189,86943,24
I1756,F772,DTW,ATL,82632,86943,69
I1757,F773,LAS,ORD,19980,30919,128
I1758,F93-F774,DFW,EWR,20280,54308,7
I1759,F129-F774,PHX,EWR,19800,54308,5
I1760,F326-F774,ATL,EWR,20520,54308,26
I1761,F774,ORD,EWR,49115,54308,90
I1762,F205-F775,MIA,ATL,20760,76334,11
I1763,F534-F775,ORD,ATL,41539,76334,23
I1764,F630-F775,DEN,ATL,40235,76334,6
I1765,F637-F775,CLT,ATL,19980,76334,32
I1766,F684-F775,MSP,ATL,40807,76334,23
I1767,F775,EWR,ATL,70939,76334,33
I1768,F776,SEA,MSP,19800,29898,96
I1769,F55-F777,EWR,SEA,33711,66445,5
I1770,F247-F777,LAS,SEA,20940,66445,20
I1771,F307-F777,EWR,SEA,20400,66445,14
I1772,F391-F777,LAX,SEA,20160,66445,18
I1773,F412-F777,LAS,SEA,19800,66445,10
I1774,F531-F777,JFK,SEA,27616,66445,9
I1775,F777,MSP,SEA,56347,66445,20
I1776,F215-F778,LAX,MSP,40787,88949,15
I1777,F252-F778,SFO,MSP,20880,88949,47
I1778,F778,SEA,MSP,78851,88949,34
I1779,F779,IAH,DEN,19800,26041,96
I1780,F08-F780,ORD,PHX,20160,48774,2
I1781,F240-F780,IAH,PHX,20100,48774,2
I1782,F501-F780,SEA,PHX,20340,48774,14
I1783,F603-F780,JFK,PHX,20520,48774,38
I1784,F780,DEN,PHX,44418,48774,28
I1785,F49-F781,MSP,DEN,21000,84858,2
I1786,F62-F781,MSP,DEN,20040,84858,6
I1787,F122-F781,DTW,DEN,35663,84858,10
I1788,F172-F781,CLT,DEN,53909,84858,21
I1789,F178-F781,ATL,DEN,52496,84858,47
I1790,F137-F510-F781,JFK,DEN,19920,84858,5
I1791,F781,PHX,DEN,80502,84858,5
I1792,F782,DTW,MSP,19860,23676,160
I1793,F783,MSP,DEN,25693,30607,160
I1794,F293-F784,LAS,SEA,20160,49852,8
I1795,F617-F784,EWR,SEA,19980,49852,35
I1796,F706-F784,CLT,SEA,20940,49852,49
I1797,F784,DEN,SEA,42450,49852,68
I1798,F402-F785,DEN,PHX,39465,85053,4
I1799,F456-F785,LAX,PHX,42344,85053,16
I1800,F627-F785,ORD,PHX,59698,85053,1
I1801,F293-F642-F785,LAS,PHX,20160,85053,6
I1802,F785,SEA,PHX,77039,85053,133
I1803,F786,DEN,DFW,19860,24504,128
I1804,F33-F787,MCO,JFK,20880,45453,1
I1805,F331-F787,CLT,JFK,20580,45453,2
I1806,F509-F787,SFO,JFK,20340,45453,59
I1807,F555-F787,LAX,JFK,20580,45453,13
I1808,F593-F787,MSP,JFK,19980,45453,25
I1809,F787,DFW,JFK,35400,45453,11
I1810,F44-F788,DEN,IAH,44153,89160,49
I1811,F158-F788,ORD,IAH,45574,89160,13
I1812,F436-F788,ORD,IAH,46736,89160,46
I1813,F787-F788,DFW,IAH,35400,89160,4
I1814,F788,JFK,IAH,78914,89160,16
I1815,F789,EWR,ATL,20280,25675,160
I1816,F154-F790,DFW,DTW,20160,45064,2
I1817,F230-F790,LAS,DTW,20700,45064,15
I1818,F296-F790,LAS,DTW,19920,45064,3
I1819,F721-F790,MCO,DTW,20880,45064,40
I1820,F724-F790,IAH,DTW,20820,45064,33
I1821,F790,ATL,DTW,40753,45064,38
I1822,F134-F791,CLT,PHX,21000,85286,13
I1823,F173-F791,MIA,PHX,20220,85286,25
I1824,F41-F248-F791,ATL,PHX,19860,85286,19
I1825,F373-F791,MIA,PHX,53567,85286,32
I1826,F148-F444-F791,MSP,PHX,20280,85286,17
I1827,F481-F791,ATL,PHX,59011,85286,13
I1828,F791,DTW,PHX,73213,85286,41
I1829,F792,ORD,MIA,20880,29565,128
I1830,F146-F793,DFW,ORD,35049,56246,40
I1831,F297-F793,ATL,ORD,34604,56246,21
I1832,F793,MIA,ORD,47561,56246,37
I1833,F27-F794,DFW,MIA,51367,68481,12
I1834,F93-F794,DFW,MIA,20280,68481,2
I1835,F326-F794,ATL,MIA,20520,68481,26
I1836,F493-F794,SFO,MIA,20760,68481,45
I1837,F700-F794,DFW,MIA,48392,68481,22
I1838,F794,ORD,MIA,59796,68481,11
I1839,F463-F795,ATL,ORD,50028,81337,7
I1840,F604-F795,DEN,ORD,38219,81337,12
I1841,F795,MIA,ORD,72652,81337,109
I1842,F796,LAX,ORD,20760,33369,160
I1843,F268-F797,MCO,JFK,20100,64221,11
I1844,F312-F797,MIA,JFK,20760,64221,18
I1845,F606-F797,MCO,JFK,20160,64221,18
I1846,F626-F797,SFO,JFK,20220,64221,32
I1847,F695-F797,ATL,JFK,45410,64221,7
I1848,F700-F797,DFW,JFK,48392,64221,16
I1849,F797,ORD,JFK,58880,64221,58
I1850,F798,DEN,CLT,20820,30486,96
I1851,F75-F799,DFW,EWR,20820,68241,12
I1852,F11-F171-F799,DFW,EWR,20340,68241,3
I1853,F304-F799,IAH,EWR,20760,68241,15
I1854,F472-F799,MCO,EWR,44024,68241,28
I1855,F114-F691-F799,MCO,EWR,20880,68241,4
I1856,F799,CLT,EWR,64416,68241,34
I1857,F800,DFW,LAS,20940,28563,128
I1858,F68-F801,SFO,DFW,20340,61122,21
I1859,F801,LAS,DFW,53499,61122,107
I1860,F49-F63-F802,MSP,ORD,21000,74146,9
I1861,F143-F802,SFO,ORD,42237,74146,3
I1862,F155-F802,ATL,ORD,58980,74146,20
I1863,F288-F802,MCO,ORD,19860,74146,10
I1864,F364-F802,ATL,ORD,19860,74146,5
I1865,F465-F802,EWR,ORD,20880,74146,69
I1866,F802,DFW,ORD,68341,74146,12
I1867,F803,DFW,DTW,19800,26937,39
I1868,F173-F804,MIA,DFW,20220,54166,26
I1869,F804,DTW,DFW,47029,54166,102
I1870,F276-F805,DEN,ORD,20640,62062,10
I1871,F805,DFW,ORD,56257,62062,118
I1872,F69-F806,LAS,JFK,53366,81664,25
I1873,F129-F806,PHX,JFK,19800,81664,2
I1874,F168-F328-F806,MCO,JFK,53811,81664,2
I1875,F446-F806,CLT,JFK,21000,81664,21
I1876,F450-F806,SEA,JFK,55671,81664,27
I1877,F558-F695-F806,MCO,JFK,20940,81664,16
I1878,F793-F806,MIA,JFK,47561,81664,30
I1879,F806,ORD,JFK,76323,81664,5
I1880,F807,MCO,ORD,20280,27570,128
I1881,F129-F808,PHX,MCO,19800,62517,1
I1882,F483-F808,LAX,MCO,20520,62517,39
I1883,F296-F756-F808,LAS,MCO,19920,62517,1
I1884,F808,ORD,MCO,55227,62517,63
I1885,F809,SEA,PHX,20280,28294,54
I1886,F00-F810,MCO,DFW,19860,61603,8
I1887,F65-F810,ORD,DFW,20220,61603,3
I1888,F217-F810,ATL,DFW,20340,61603,48
I1889,F357-F810,DEN,DFW,39302,61603,14
I1890,F367-F810,CLT,DFW,20040,61603,15
I1891,F810,PHX,DFW,55335,61603,8
I1892,F811,ATL,LAS,20640,33258,160
I1893,F56-F812,MSP,ORD,48488,70725,10
I1894,F277-F812,DFW,ORD,30748,70725,77
I1895,F812,LAS,ORD,59786,70725,73
I1896,F813,IAH,PHX,19980,27270,17
I1897,F233-F814,MCO,IAH,20520,51137,2
I1898,F367-F814,CLT,IAH,20040,51137,8
I1899,F410-F814,ATL,IAH,20820,51137,24
I1900,F08-F623-F814,ORD,IAH,20160,51137,2
I1901,F664-F814,ATL,IAH,19920,51137,40
I1902,F814,PHX,IAH,43847,51137,3
I1903,F491-F815,LAS,PHX,20400,73261,17
I1904,F547-F815,MSP,PHX,20880,73261,15
I1905,F748-F815,MIA,PHX,32935,73261,61
I1906,F815,IAH,PHX,65971,73261,3
I1907,F816,DFW,EWR,20580,30498,96
I1908,F189-F817,IAH,DFW,20400,68981,19
I1909,F205-F817,MIA,DFW,20760,68981,8
I1910,F687-F817,DTW,DFW,20400,68981,34
I1911,F817,EWR,DFW,59063,68981,35
I1912,F818,DEN,JFK,20460,32200,96
I1913,F11-F819,DFW,MIA,20340,52875,1
I1914,F82-F819,ATL,MIA,30752,52875,20
I1915,F170-F819,CLT,MIA,21000,52875,42
I1916,F819,JFK,MIA,44969,52875,33
I1917,F40-F820,MSP,IAH,59829,90236,23
I1918,F125-F820,EWR,IAH,32180,90236,64
I1919,F130-F463-F820,ORD,IAH,37583,90236,1
I1920,F406-F515-F820,MCO,IAH,20820,90236,7
I1921,F820,MIA,IAH,83266,90236,1
I1922,F821,SFO,DEN,20760,27744,96
I1923,F86-F822,LAS,MIA,20040,45411,30
I1924,F240-F822,IAH,MIA,20100,45411,1
I1925,F622-F822,PHX,MIA,20640,45411,20
I1926,F822,DEN,MIA,33045,45411,45
I1927,F146-F823,DFW,DTW,35049,67573,24
I1928,F220-F823,DFW,DTW,20760,67573,13
I1929,F297-F823,ATL,DTW,34604,67573,24
I1930,F604-F823,DEN,DTW,38219,67573,6
I1931,F823,MIA,DTW,59262,67573,24
I1932,F25-F824,DEN,EWR,50144,82776,4
I1933,F134-F824,CLT,EWR,21000,82776,7
I1934,F213-F824,JFK,EWR,61183,82776,5
I1935,F298-F824,MIA,EWR,60107,82776,44
I1936,F272-F399-F824,MCO,EWR,20640,82776,8
I1937,F604-F823-F824,DEN,EWR,38219,82776,5
I1938,F824,DTW,EWR,79253,82776,23
I1939,F825,ORD,MCO,20820,28110,89
I1940,F71-F826,PHX,JFK,20580,66765,16
I1941,F118-F826,PHX,JFK,20340,66765,40
I1942,F269-F826,ORD,JFK,45270,66765,27
I1943,F698-F826,DFW,JFK,20160,66765,44
I1944,F826,MCO,JFK,59921,66765,1
I1945,F99-F827,DTW,IAH,20880,91601,4
I1946,F119-F827,MCO,IAH,51987,91601,19
I1947,F158-F827,ORD,IAH,45574,91601,8
I1948,F166-F183-F184-F827,MCO,IAH,19860,91601,3
I1949,F08-F194-F827,ORD,IAH,20160,91601,9
I1950,F383-F417-F827,MCO,IAH,20280,91601,29
I1951,F438-F827,ORD,IAH,68954,91601,2
I1952,F542-F827,DEN,IAH,34926,91601,29
I1953,F827,JFK,IAH,81355,91601,25
I1954,F828,PHX,DTW,20400,32473,52
I1955,F828-F829,PHX,IAH,20400,54444,44
I1956,F829,DTW,IAH,46659,54444,52
I1957,F22-F830,SFO,ORD,30598,70432,11
I1958,F164-F830,SFO,ORD,19860,70432,11
I1959,F389-F830,PHX,ORD,36554,70432,5
I1960,F491-F830,LAS,ORD,20400,70432,14
I1961,F521-F830,ATL,ORD,20760,70432,23
I1962,F332-F685-F830,DFW,ORD,29287,70432,7
I1963,F830,IAH,ORD,63727,70432,25
I1964,F831,MCO,DFW,20220,27339,51
I1965,F14-F183-F832,LAS,SFO,20700,71022,5
I1966,F364-F832,ATL,SFO,19860,71022,5
I1967,F611-F832,MIA,SFO,28841,71022,40
I1968,F832,DFW,SFO,60443,71022,46
I1969,F833,PHX,IAH,20220,27510,160
I1970,F111-F834,EWR,PHX,20460,41200,1
I1971,F536-F834,CLT,PHX,20100,41200,38
I1972,F834,IAH,PHX,33910,41200,121
I1973,F388-F835,DTW,DFW,20400,77205,10
I1974,F664-F835,ATL,DFW,19920,77205,20
I1975,F780-F835,DEN,DFW,44418,77205,12
I1976,F809-F835,SEA,DFW,20280,77205,42
I1977,F813-F835,IAH,DFW,19980,77205,47
I1978,F835,PHX,DFW,70937,77205,29
I1979,F836,CLT,DEN,20880,30546,160
I1980,F43-F837,JFK,CLT,19800,70638,6
I1981,F220-F221-F837,DFW,CLT,20760,70638,9
I1982,F356-F837,PHX,CLT,19980,70638,42
I1983,F233-F358-F837,MCO,CLT,20520,70638,19
I1984,F381-F837,SFO,CLT,20820,70638,29
I1985,F603-F837,JFK,CLT,20520,70638,21
I1986,F617-F837,EWR,CLT,19980,70638,17
I1987,F837,DEN,CLT,60972,70638,17
I1988,F838,PHX,DFW,20220,26488,160
I1989,F227-F839,EWR,LAX,19920,41337,2
I1990,F243-F839,EWR,LAX,20220,41337,11
I1991,F288-F839,MCO,LAX,19860,41337,4
I1992,F454-F839,CLT,LAX,20760,41337,35
I1993,F831-F839,MCO,LAX,20220,41337,45
I1994,F839,DFW,LAX,32414,41337,63
I1995,F840,LAX,DFW,63156,72079,160
I1996,F841,ORD,ATL,20880,25272,96
I1997,F272-F842,MCO,IAH,20640,37515,1
I1998,F558-F842,MCO,IAH,20940,37515,19
I1999,F755-F842,DFW,IAH,20580,37515,20
I2000,F842,ATL,IAH,32534,37515,36
I2001,F280-F843,PHX,LAX,20220,68682,14
I2002,F748-F843,MIA,LAX,32935,68682,29
I2003,F410-F814-F843,ATL,LAX,20820,68682,16
I2004,F842-F843,ATL,LAX,32534,68682,20
I2005,F843,IAH,LAX,58715,68682,17
I2006,F844,DFW,ATL,20880,26163,128
I2007,F154-F845,DFW,MSP,20160,56923,2
I2008,F339-F845,PHX,MSP,20100,56923,2
I2009,F419-F845,IAH,MSP,19920,56923,12
I2010,F268-F447-F845,MCO,MSP,20100,56923,9
I2011,F558-F845,MCO,MSP,20940,56923,9
I2012,F586-F845,ORD,MSP,42508,56923,3
I2013,F644-F845,MIA,MSP,40823,56923,54
I2014,F845,ATL,MSP,50358,56923,37
I2015,F347-F846,IAH,ATL,50463,89269,4
I2016,F704-F846,DFW,ATL,56325,89269,24
I2017,F846,MSP,ATL,82704,89269,100
I2018,F847,CLT,PHX,20280,33096,160
I2019,F423-F848,MCO,CLT,31818,61520,46
I2020,F510-F848,DFW,CLT,36706,61520,15
I2021,F813-F848,IAH,CLT,19980,61520,22
I2022,F848,PHX,CLT,48704,61520,77
I2023,F03-F849,JFK,ORD,20340,80371,56
I2024,F496-F849,DFW,ORD,50170,80371,5
I2025,F730-F849,MIA,ORD,44606,80371,20
I2026,F849,CLT,ORD,76033,80371,79
I2027,F850,SFO,SEA,20820,25738,96
I2028,F215-F851,LAX,SFO,40787,60217,12
I2029,F449-F851,MSP,SFO,19860,60217,23
I2030,F851,SEA,SFO,55299,60217,61
I2031,F852,JFK,MIA,20280,28186,96
I2032,F498-F853,EWR,ATL,20100,36113,11
I2033,F853,MIA,ATL,31798,36113,54
I2034,F12-F854,JFK,DFW,50915,71607,4
I2035,F14-F854,LAS,DFW,20700,71607,1
I2036,F50-F854,PHX,DFW,44766,71607,1
I2037,F206-F854,EWR,DFW,48191,71607,7
I2038,F339-F854,PHX,DFW,20100,71607,2
I2039,F447-F854,ORD,DFW,41170,71607,5
I2040,F503-F854,LAS,DFW,20700,71607,13
I2041,F513-F854,IAH,DFW,20100,71607,30
I2042,F578-F854,MSP,DFW,53642,71607,8
I2043,F724-F854,IAH,DFW,20820,71607,20
I2044,F854,ATL,DFW,66324,71607,5
I2045,F855,CLT,DFW,20700,27463,84
I2046,F465-F856,EWR,CLT,20880,46332,41
I2047,F856,DFW,CLT,39569,46332,87
I2048,F75-F857,DFW,DEN,20820,68310,8
I2049,F115-F857,JFK,DEN,45791,68310,54
I2050,F472-F857,MCO,DEN,44024,68310,13
I2051,F857,CLT,DEN,58644,68310,53
I2052,F858,DTW,DFW,20640,27777,128
I2053,F145-F859,MIA,DTW,19800,52419,1
I2054,F176-F859,MCO,DTW,20100,52419,7
I2055,F208-F859,ATL,DTW,20040,52419,15
I2056,F288-F859,MCO,DTW,19860,52419,2
I2057,F670-F859,LAX,DTW,19800,52419,35
I2058,F765-F859,SFO,DTW,20100,52419,28
I2059,F859,DFW,DTW,45282,52419,2
I2060,F121-F860,CLT,MCO,20700,80724,2
I2061,F14-F317-F860,LAS,MCO,20700,80724,5
I2062,F65-F771-F860,ORD,MCO,20220,80724,1
I2063,F253-F771-F860,SEA,MCO,32573,80724,1
I2064,F771-F860,PHX,MCO,52503,80724,46
I2065,F765-F859-F860,SFO,MCO,20100,80724,17
I2066,F860,DTW,MCO,73781,80724,56
I2067,F861,LAX,DFW,20220,29143,160
I2068,F364-F862,ATL,LAX,19860,41206,3
I2069,F454-F862,CLT,LAX,20760,41206,11
I2070,F658-F862,LAS,LAX,20460,41206,32
I2071,F703-F862,ORD,LAX,19860,41206,59
I2072,F855-F862,CLT,LAX,20700,41206,44
I2073,F862,DFW,LAX,32283,41206,2
I2074,F214-F863,SEA,DEN,20160,59072,10
I2075,F455-F863,DFW,DEN,30905,59072,10
I2076,F738-F863,IAH,DEN,20760,59072,34
I2077,F454-F862-F863,CLT,DEN,20760,59072,9
I2078,F863,LAX,DEN,52840,59072,97
I2079,F08-F864,ORD,ATL,20160,92579,1
I2080,F17-F864,DTW,ATL,20280,92579,2
I2081,F52-F864,JFK,ATL,20340,92579,2
I2082,F149-F864,MIA,ATL,51732,92579,16
I2083,F337-F864,MCO,ATL,60777,92579,29
I2084,F401-F864,MCO,ATL,20460,92579,11
I2085,F501-F864,SEA,ATL,20340,92579,6
I2086,F541-F864,CLT,ATL,20220,92579,23
I2087,F650-F864,MSP,ATL,44184,92579,26
I2088,F864,DEN,ATL,83912,92579,44
I2089,F865,MCO,JFK,20760,27604,96
I2090,F11-F866,DFW,ORD,20340,50725,2
I2091,F170-F866,CLT,ORD,21000,50725,22
I2092,F212-F866,IAH,ORD,20940,50725,25
I2093,F866,JFK,ORD,45384,50725,16
I2094,F406-F867,MCO,ATL,20820,73998,1
I2095,F164-F537-F867,SFO,ATL,19860,73998,7
I2096,F600-F867,LAS,ATL,55227,73998,42
I2097,F626-F867,SFO,ATL,20220,73998,19
I2098,F867,ORD,ATL,69606,73998,27
I2099,F868,JFK,MCO,20820,27664,96
I2100,F869,MCO,DEN,36397,47584,96
I2101,F190-F870,EWR,MCO,40590,91808,6
I2102,F221-F870,MIA,MCO,44493,91808,15
I2103,F541-F870,CLT,MCO,20220,91808,9
I2104,F572-F870,SFO,MCO,57056,91808,14
I2105,F603-F870,JFK,MCO,20520,91808,13
I2106,F647-F870,ATL,MCO,39393,91808,16
I2107,F280-F749-F870,PHX,MCO,20220,91808,13
I2108,F870,DEN,MCO,80621,91808,10
I2109,F871,DEN,SFO,20760,27744,96
I2110,F440-F872,MSP,ORD,20400,69945,72
I2111,F872,SFO,ORD,56612,69945,24
I2112,F873,CLT,MSP,19800,26532,96
I2113,F752-F874,JFK,CLT,20700,39725,79
I2114,F874,MSP,CLT,32993,39725,10
I2115,F46-F875,ORD,MSP,19800,65134,13
I2116,F11-F171-F875,DFW,MSP,20340,65134,2
I2117,F300-F875,MCO,MSP,20520,65134,17
I2118,F472-F875,MCO,MSP,44024,65134,12
I2119,F632-F875,DTW,MSP,20520,65134,41
I2120,F875,CLT,MSP,58402,65134,11
I2121,F39-F876,LAX,MCO,20520,84602,2
I2122,F109-F876,SEA,MCO,53727,84602,15
I2123,F265-F876,PHX,MCO,39358,84602,14
I2124,F310-F876,PHX,MCO,20520,84602,29
I2125,F412-F876,LAS,MCO,19800,84602,7
I2126,F577-F876,JFK,MCO,20340,84602,22
I2127,F876,MSP,MCO,75107,84602,7
I2128,F877,MSP,ATL,20820,27385,53
I2129,F135-F878,DTW,LAS,38218,65083,3
I2130,F166-F878,MCO,LAS,19860,65083,1
I2131,F272-F878,MCO,LAS,20640,65083,1
I2132,F398-F878,DTW,LAS,20340,65083,13
I2133,F407-F878,ORD,LAS,34080,65083,16
I2134,F419-F878,IAH,LAS,19920,65083,9
I2135,F90-F447-F878,MCO,LAS,20040,65083,10
I2136,F721-F878,MCO,LAS,20880,65083,39
I2137,F755-F878,DFW,LAS,20580,65083,11
I2138,F878,ATL,LAS,52465,65083,25
I2139,F08-F87-F879,ORD,MSP,20160,93575,15
I2140,F352-F879,DFW,MSP,20880,93575,11
I2141,F359-F879,DEN,MSP,63455,93575,49
I2142,F404-F879,SEA,MSP,20160,93575,20
I2143,F569-F879,ATL,MSP,20220,93575,26
I2144,F879,LAS,MSP,84184,93575,7
I2145,F880,SEA,SFO,20700,25618,160
I2146,F522-F881,IAH,PHX,36747,61003,23
I2147,F881,SFO,PHX,56296,61003,137
I2148,F882,LAS,IAH,20700,29529,160
I2149,F164-F883,SFO,DTW,19860,44463,5
I2150,F280-F883,PHX,DTW,20220,44463,12
I2151,F349-F883,SFO,DTW,20220,44463,77
I2152,F883,IAH,DTW,36678,44463,66
I2153,F681-F884,EWR,MCO,37119,64309,42
I2154,F718-F884,EWR,MCO,19980,64309,43
I2155,F803-F884,DFW,MCO,19800,64309,52
I2156,F670-F859-F884,LAX,MCO,19800,64309,21
I2157,F884,DTW,MCO,57366,64309,2
I2158,F83-F153-F885,JFK,EWR,52249,80242,7
I2159,F167-F885,ATL,EWR,45793,80242,7
I2160,F698-F885,DFW,EWR,20160,80242,17
I2161,F483-F808-F885,LAX,EWR,20520,80242,24
I2162,F885,MCO,EWR,73447,80242,105
I2163,F886,MCO,JFK,20520,27364,160
I2164,F114-F887,MCO,DEN,20880,70844,8
I2165,F90-F158-F887,MCO,DEN,20040,70844,19
I2166,F562-F887,ORD,DEN,38825,70844,12
I2167,F633-F887,CLT,DEN,47738,70844,36
I2168,F593-F787-F887,MSP,DEN,19980,70844,13
I2169,F887,JFK,DEN,59104,70844,72
I2170,F888,DTW,CLT,19860,23482,96
I2171,F03-F889,JFK,DTW,20340,59804,39
I2172,F46-F889,ORD,DTW,19800,59804,8
I2173,F75-F889,DFW,DTW,20820,59804,6
I2174,F114-F691-F889,MCO,DTW,20880,59804,3
I2175,F874-F889,MSP,DTW,32993,59804,7
I2176,F889,CLT,DTW,56182,59804,33
I2177,F59-F213-F890,ATL,CLT,53577,75936,9
I2178,F317-F890,ATL,CLT,53990,75936,15
I2179,F154-F790-F890,DFW,CLT,20160,75936,1
I2180,F790-F890,ATL,CLT,40753,75936,28
I2181,F890,DTW,CLT,72314,75936,43
I2182,F891,IAH,SFO,20340,32161,128
I2183,F21-F892,LAS,IAH,19980,53694,42
I2184,F892,SFO,IAH,41873,53694,86
I2185,F536-F893,CLT,ATL,20100,60980,21
I2186,F547-F893,MSP,ATL,20880,60980,15
I2187,F233-F814-F893,MCO,ATL,20520,60980,1
I2188,F893,IAH,ATL,55999,60980,91
I2189,F894,SEA,ORD,20100,32524,128
I2190,F895,ORD,MIA,49796,58481,128
I2191,F40-F896,MSP,DFW,59829,83858,10
I2192,F678-F896,ORD,DFW,46367,83858,14
I2193,F729-F896,CLT,DFW,20700,83858,52
I2194,F794-F896,ORD,DFW,59796,83858,10
I2195,F896,MIA,DFW,75749,83858,42
I2196,F897,MSP,MIA,20580,31461,96
I2197,F146-F898,DFW,ORD,35049,71156,10
I2198,F148-F898,MSP,ORD,20280,71156,15
I2199,F241-F898,DEN,ORD,44565,71156,25
I2200,F610-F898,IAH,ORD,19980,71156,45
I2201,F898,MIA,ORD,62471,71156,1
I2202,F899,DFW,PHX,20460,26728,128
I2203,F410-F900,ATL,MCO,20820,75623,17
I2204,F485-F900,ATL,MCO,20640,75623,59
I2205,F623-F900,DEN,MCO,29743,75623,38
I2206,F662-F900,ATL,MCO,47230,75623,8
I2207,F900,PHX,MCO,62263,75623,6
I2208,F261-F901,MSP,IAH,66082,86480,35
I2209,F273-F901,ATL,IAH,43065,86480,57
I2210,F379-F901,MSP,IAH,48254,86480,24
I2211,F901,MCO,IAH,80306,86480,12
I2212,F902,DTW,MCO,20520,27463,96
I2213,F273-F903,ATL,DTW,43065,60611,48
I2214,F596-F903,JFK,DTW,19800,60611,23
I2215,F903,MCO,DTW,53668,60611,25
I2216,F134-F904,CLT,PHX,21000,90487,2
I2217,F224-F904,IAH,PHX,54169,90487,13
I2218,F283-F904,LAS,PHX,29797,90487,25
I2219,F317-F904,ATL,PHX,53990,90487,7
I2220,F399-F904,ATL,PHX,38547,90487,24
I2221,F152-F481-F904,MCO,PHX,51054,90487,2
I2222,F904,DTW,PHX,78414,90487,23
I2223,F905,DTW,CLT,20040,23662,96
I2224,F199-F906,MIA,DTW,20160,41800,26
I2225,F304-F906,IAH,DTW,20760,41800,10
I2226,F565-F906,DFW,DTW,19980,41800,52
I2227,F906,CLT,DTW,38178,41800,8
I2228,F803-F907,DFW,ATL,19800,60812,37
I2229,F907,DTW,ATL,56501,60812,38
I2230,F908,JFK,DFW,20880,30933,128
I2231,F63-F909,PHX,SFO,45543,68152,4
I2232,F78-F909,MCO,SFO,45248,68152,1
I2233,F145-F909,MIA,SFO,19800,68152,1
I2234,F210-F909,MSP,SFO,48514,68152,21
I2235,F243-F909,EWR,SFO,20220,68152,7
I2236,F285-F909,MCO,SFO,20520,68152,5
I2237,F383-F581-F909,MCO,SFO,20280,68152,5
I2238,F581-F909,ORD,SFO,33220,68152,15
I2239,F611-F909,MIA,SFO,28841,68152,22
I2240,F909,DFW,SFO,57573,68152,47
I2241,F368-F910,PHX,ORD,50306,88289,17
I2242,F910,SFO,ORD,74956,88289,111
I2243,F911,EWR,MCO,20280,27075,96
I2244,F471-F912,MSP,ATL,20640,35750,30
I2245,F825-F912,ORD,ATL,20820,35750,39
I2246,F912,MCO,ATL,32825,35750,27
I2247,F83-F913,JFK,EWR,52249,72709,6
I2248,F154-F913,DFW,EWR,20160,72709,1
I2249,F218-F913,PHX,EWR,43025,72709,13
I2250,F235-F913,IAH,EWR,50226,72709,14
I2251,F316-F913,JFK,EWR,41961,72709,33
I2252,F447-F913,ORD,EWR,41170,72709,4
I2253,F462-F913,PHX,EWR,20160,72709,8
I2254,F503-F913,LAS,EWR,20700,72709,7
I2255,F586-F913,ORD,EWR,42508,72709,1
I2256,F602-F913,PHX,EWR,49324,72709,6
I2257,F913,ATL,EWR,67314,72709,3
I2258,F499-F914,MIA,ATL,46238,89465,53
I2259,F534-F914,ORD,ATL,41539,89465,10
I2260,F914,EWR,ATL,84070,89465,33
I2261,F915,LAX,ORD,21000,33609,160
I2262,F312-F916,MIA,ATL,20760,64255,7
I2263,F428-F916,LAS,ATL,20640,64255,19
I2264,F446-F916,CLT,ATL,21000,64255,22
I2265,F561-F916,JFK,ATL,20940,64255,31
I2266,F585-F916,JFK,ATL,20700,64255,38
I2267,F212-F866-F916,IAH,ATL,20940,64255,18
I2268,F866-F916,JFK,ATL,45384,64255,13
I2269,F916,ORD,ATL,59863,64255,12
I2270,F329-F917,ORD,MCO,65400,77909,7
I2271,F371-F917,IAH,MCO,19980,77909,16
I2272,F384-F917,ORD,MCO,54789,77909,24
I2273,F447-F917,ORD,MCO,41170,77909,2
I2274,F480-F917,DEN,MCO,45656,77909,1
I2275,F646-F917,DEN,MCO,20820,77909,43
I2276,F665-F917,PHX,MCO,48082,77909,8
