Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I1723,F719,MIA,ATL,78948,83263,10
I1724,F720,LAS,ATL,20760,33378,50
I1725,F178-F721,EWR,MCO,20520,43900,7
I1726,F272-F721,PHX,MCO,20880,43900,3
I1727,F630-F721,DFW,MCO,20940,43900,25
I1728,F720-F721,LAS,MCO,20760,43900,46
I1729,F721,ATL,MCO,40975,43900,9
I1730,F42-F722,JFK,ATL,20640,67407,14
I1731,F10-F90-F722,DEN,ATL,45234,67407,11
I1732,F722,MCO,ATL,64482,67407,71
I1733,F178-F723,EWR,MCO,20520,75889,3
I1734,F424-F723,IAH,MCO,20520,75889,9
I1735,F436-F723,DEN,MCO,21000,75889,24
I1736,F549-F723,DFW,MCO,51014,75889,34
I1737,F674-F723,DEN,MCO,60489,75889,18
I1738,F723,ATL,MCO,72964,75889,8
I1739,F44-F724,CLT,EWR,47188,84941,9
I1740,F90-F724,DFW,EWR,54716,84941,31
I1741,F184-F724,ORD,EWR,20880,84941,30
I1742,F383-F491-F724,CLT,EWR,21000,84941,18
I1743,F647-F724,DFW,EWR,67177,84941,2
I1744,F724,MCO,EWR,78146,84941,6
I1745,F725,CLT,PHX,20820,33636,128
I1746,F484-F726,MCO,DFW,19860,48873,24
I1747,F511-F726,SEA,DFW,20040,48873,47
I1748,F514-F726,SEA,DFW,20520,48873,32
I1749,F726,PHX,DFW,42605,48873,17
I1750,F10-F727,DEN,ATL,45234,69891,4
I1751,F114-F727,SEA,ATL,20340,69891,4
I1752,F291-F727,LAS,ATL,20460,69891,10
I1753,F481-F727,LAX,ATL,20100,69891,18
I1754,F625-F727,DEN,ATL,46763,69891,1
I1755,F646-F727,CLT,ATL,48823,69891,27
I1756,F727,DFW,ATL,64608,69891,64
I1757,F436-F728,DEN,DFW,21000,79192,21
I1758,F557-F728,JFK,DFW,20220,79192,36
I1759,F62-F589-F728,CLT,DFW,20040,79192,7
I1760,F728,ATL,DFW,73909,79192,64
I1761,F729,SFO,ORD,20040,33373,96
I1762,F138-F730,SFO,CLT,20280,63009,2
I1763,F191-F730,SFO,CLT,19920,63009,5
I1764,F196-F730,DEN,CLT,20160,63009,1
I1765,F370-F730,DFW,CLT,31404,63009,29
I1766,F433-F730,MIA,CLT,20400,63009,45
I1767,F730,ORD,CLT,58671,63009,14
I1768,F96-F731,MIA,ORD,33016,80619,17
I1769,F108-F731,DEN,ORD,50003,80619,41
I1770,F210-F731,DEN,ORD,20040,80619,19
I1771,F602-F645-F731,ATL,ORD,28342,80619,10
I1772,F731,CLT,ORD,76281,80619,9
I1773,F732,SFO,IAH,19920,31741,128
I1774,F97-F733,CLT,DEN,57434,72807,58
I1775,F310-F733,LAS,DEN,46626,72807,3
I1776,F639-F733,EWR,DEN,20220,72807,33
I1777,F733,IAH,DEN,66566,72807,34
I1778,F09-F734,DFW,IAH,20220,82382,3
I1779,F230-F734,MIA,IAH,36979,82382,38
I1780,F356-F734,LAX,IAH,56760,82382,18
I1781,F467-F734,LAX,IAH,60620,82382,53
I1782,F734,DEN,IAH,76141,82382,16
I1783,F735,SEA,LAX,20460,27372,96
I1784,F736,LAX,IAH,42153,52120,96
I1785,F737,IAH,LAX,19800,29767,106
I1786,F54-F738,SEA,DEN,21000,45948,5
I1787,F346-F738,IAH,DEN,20940,45948,22
I1788,F653-F738,SEA,DEN,19800,45948,79
I1789,F738,LAX,DEN,39716,45948,54
I1790,F31-F739,ATL,MCO,57275,85226,20
I1791,F117-F739,CLT,MCO,20160,85226,1
I1792,F157-F739,JFK,MCO,45641,85226,55
I1793,F203-F739,PHX,MCO,20160,85226,1
I1794,F390-F739,LAS,MCO,20340,85226,21
I1795,F415-F739,ATL,MCO,19980,85226,13
I1796,F431-F739,SEA,MCO,59819,85226,46
I1797,F739,DEN,MCO,74039,85226,3
I1798,F740,MIA,ATL,19980,24295,96
I1799,F619-F741,IAH,MIA,19860,33150,31
I1800,F630-F741,DFW,MIA,20940,33150,17
I1801,F741,ATL,MIA,28835,33150,16
I1802,F741-F742,ATL,DEN,28835,48207,23
I1803,F742,MIA,DEN,35841,48207,44
I1804,F19-F743,ATL,SEA,42873,74249,1
I1805,F25-F743,LAX,SEA,20220,74249,2
I1806,F203-F743,PHX,SEA,20160,74249,1
I1807,F208-F743,MCO,SEA,48984,74249,49
I1808,F239-F743,DFW,SEA,44541,74249,11
I1809,F288-F743,LAS,SEA,52637,74249,17
I1810,F316-F743,LAX,SEA,40350,74249,11
I1811,F165-F703-F743,ATL,SEA,20640,74249,3
I1812,F743,DEN,SEA,66847,74249,1
I1813,F100-F744,ORD,DEN,56060,91613,54
I1814,F106-F338-F744,DFW,DEN,50381,91613,15
I1815,F610-F744,ORD,DEN,32761,91613,22
I1816,F744,SEA,DEN,84211,91613,5
I1817,F745,MCO,ORD,20100,27390,96
I1818,F245-F746,ATL,MCO,29580,51670,4
I1819,F248-F746,IAH,MCO,20340,51670,13
I1820,F445-F746,JFK,MCO,20280,51670,5
I1821,F490-F746,SEA,MCO,20280,51670,28
I1822,F746,ORD,MCO,44380,51670,26
I1823,F132-F747,DEN,CLT,20700,57615,23
I1824,F666-F747,ORD,CLT,19920,57615,38
I1825,F747,MCO,CLT,54218,57615,35
I1826,F43-F748,MCO,ORD,38055,92344,23
I1827,F00-F292-F748,SEA,ORD,20580,92344,1
I1828,F292-F748,DFW,ORD,38699,92344,30
I1829,F278-F317-F748,LAX,ORD,21000,92344,10
I1830,F480-F748,MIA,ORD,80096,92344,28
I1831,F748,CLT,ORD,88006,92344,4
I1832,F749,EWR,ORD,20220,25413,128
I1833,F36-F750,EWR,ATL,19860,31971,2
I1834,F75-F750,CLT,ATL,19860,31971,2
I1835,F750,ORD,ATL,27579,31971,124
I1836,F34-F751,JFK,ORD,36427,63410,3
I1837,F49-F751,JFK,ORD,20460,63410,7
I1838,F133-F751,MCO,ORD,41213,63410,40
I1839,F333-F751,IAH,ORD,20640,63410,4
I1840,F424-F751,IAH,ORD,20520,63410,7
I1841,F436-F751,DEN,ORD,21000,63410,10
I1842,F557-F751,JFK,ORD,20220,63410,15
I1843,F601-F751,EWR,ORD,20220,63410,35
I1844,F751,ATL,ORD,59018,63410,7
I1845,F752,IAH,JFK,21000,31246,96
I1846,F206-F753,MCO,IAH,20640,61618,20
I1847,F203-F416-F753,PHX,IAH,20160,61618,5
I1848,F434-F753,ORD,IAH,34105,61618,16
I1849,F753,JFK,IAH,51372,61618,43
I1850,F76-F754,ORD,DEN,26689,92772,9
I1851,F310-F754,LAS,DEN,46626,92772,3
I1852,F366-F754,SFO,DEN,20160,92772,51
I1853,F352-F509-F754,DFW,DEN,46397,92772,1
I1854,F575-F578-F754,SFO,DEN,20820,92772,12
I1855,F434-F753-F754,ORD,DEN,34105,92772,12
I1856,F754,IAH,DEN,86531,92772,8
I1857,F755,LAS,SEA,20760,27037,128
I1858,F756,SEA,LAS,55031,61308,128
I1859,F112-F757,ATL,SEA,20520,87102,20
I1860,F331-F757,DEN,SEA,52505,87102,23
I1861,F301-F391-F757,EWR,SEA,20040,87102,30
I1862,F391-F757,DEN,SEA,38776,87102,9
I1863,F464-F757,ATL,SEA,33638,87102,30
I1864,F322-F562-F757,JFK,SEA,20640,87102,7
I1865,F757,LAS,SEA,80825,87102,9
I1866,F758,SFO,DFW,20940,31519,160
I1867,F89-F759,DEN,SFO,38264,62828,3
I1868,F291-F759,LAS,SFO,20460,62828,6
I1869,F319-F759,ATL,SFO,20460,62828,4
I1870,F322-F759,JFK,SFO,20640,62828,6
I1871,F357-F759,ATL,SFO,19860,62828,7
I1872,F369-F759,ORD,SFO,20040,62828,58
I1873,F99-F426-F759,SEA,SFO,20220,62828,1
I1874,F439-F759,LAX,SFO,20400,62828,10
I1875,F492-F759,ATL,SFO,19800,62828,24
I1876,F390-F553-F759,LAS,SFO,20340,62828,16
I1877,F759,DFW,SFO,52249,62828,25
I1878,F144-F760,ORD,DFW,48620,83852,13
I1879,F240-F760,DEN,DFW,64154,83852,2
I1880,F615-F760,IAH,DFW,46305,83852,43
I1881,F760,SFO,DFW,73273,83852,102
I1882,F761,EWR,MCO,20820,27615,160
I1883,F132-F762,DEN,DFW,20700,67039,18
I1884,F184-F762,ORD,DFW,20880,67039,15
I1885,F325-F762,JFK,DFW,31366,67039,25
I1886,F312-F458-F762,LAS,DFW,19800,67039,8
I1887,F470-F762,ORD,DFW,34779,67039,7
I1888,F721-F762,ATL,DFW,40975,67039,6
I1889,F746-F762,ORD,DFW,44380,67039,20
I1890,F762,MCO,DFW,59920,67039,61
I1891,F175-F763,ORD,EWR,40365,82608,5
I1892,F322-F763,JFK,EWR,20640,82608,2
I1893,F345-F763,SFO,EWR,51150,82608,18
I1894,F439-F763,LAX,EWR,20400,82608,5
I1895,F454-F763,MIA,EWR,30865,82608,42
I1896,F459-F763,CLT,EWR,20100,82608,15
I1897,F492-F763,ATL,EWR,19800,82608,10
I1898,F620-F763,ATL,EWR,52802,82608,1
I1899,F521-F623-F763,DEN,EWR,20100,82608,18
I1900,F623-F763,JFK,EWR,60499,82608,17
I1901,F704-F763,DEN,EWR,60060,82608,6
I1902,F726-F763,PHX,EWR,42605,82608,8
I1903,F763,DFW,EWR,72690,82608,13
I1904,F764,MIA,ATL,20280,24595,128
I1905,F284-F765,IAH,MIA,20880,41281,3
I1906,F424-F765,IAH,MIA,20520,41281,5
I1907,F601-F765,EWR,MIA,20220,41281,22
I1908,F765,ATL,MIA,36966,41281,98
I1909,F63-F766,IAH,ORD,42911,83388,4
I1910,F741-F766,ATL,ORD,28835,83388,9
I1911,F766,MIA,ORD,74703,83388,115
I1912,F767,MIA,DEN,20760,33126,160
I1913,F09-F768,DFW,LAX,20220,58825,2
I1914,F117-F768,CLT,LAX,20160,58825,1
I1915,F354-F768,ATL,LAX,20760,58825,4
I1916,F583-F768,EWR,LAX,20280,58825,60
I1917,F742-F768,MIA,LAX,35841,58825,29
I1918,F768,DEN,LAX,52593,58825,64
I1919,F106-F769,DFW,SEA,50381,81221,17
I1920,F118-F769,DEN,SEA,61818,81221,36
I1921,F504-F769,ORD,SEA,40033,81221,19
I1922,F196-F507-F769,DEN,SEA,20160,81221,3
I1923,F328-F507-F769,IAH,SEA,36776,81221,5
I1924,F737-F769,IAH,SEA,19800,81221,54
I1925,F769,LAX,SEA,74309,81221,26
